RA,FASE,TURMA,IDADE,DEFASAGEM,INDE,IDA,IEG,PROB_RISCO,FAIXA
RA-1275,0.0,ALFA A - G0/G1,8.0,0,7.611366666700001,8.0,8.6666666665,0.5370319538881057,Alto
RA-1276,0.0,ALFA A - G0/G1,8.0,0,8.002866666700001,8.0,9.3333333335,0.5282887044926317,Alto
RA-1277,0.0,ALFA A - G0/G1,8.0,0,7.952200000100001,8.0,9.0833333335,0.5211030255125655,Alto
RA-868,0.0,ALFA A - G0/G1,8.0,-1,7.156366666600001,7.0,9.75,0.5846275645170214,Alto
RA-1278,0.0,ALFA A - G0/G1,9.0,-1,5.444199999900001,7.5,4.1666666665,0.851511607973307,Muito alto
RA-1279,0.0,ALFA B - G2/G3,9.0,-1,8.0822,8.25,10.0,0.7751577341847335,Muito alto
RA-861,0.0,ALFA B - G2/G3,9.0,-1,8.959700000000002,10.0,10.0,0.6925313224791835,Alto
RA-862,0.0,ALFA B - G2/G3,10.0,-2,7.346677272700001,7.5,8.6136363635,0.9288111041736419,Muito alto
RA-1280,0.0,ALFA B - G2/G3,9.0,-1,8.152624242500002,8.5,9.5454545455,0.7476778471982861,Muito alto
RA-1281,0.0,ALFA B - G2/G3,9.0,-1,7.982890909100001,9.25,9.5454545455,0.7824416952460346,Muito alto
RA-895,0.0,ALFA B - G2/G3,9.0,-1,8.2579575757,9.5,9.5454545455,0.7497552873644631,Muito alto
RA-884,0.0,ALFA B - G2/G3,8.0,-1,8.0345030302,8.75,8.818181818,0.45656013930283224,Atenção
RA-1282,0.0,ALFA B - G2/G3,9.0,-1,7.8769272727000015,9.25,8.1136363635,0.8119166767700461,Muito alto
RA-889,0.0,ALFA B - G2/G3,9.0,-1,8.191290909100001,9.75,9.2954545455,0.759057692511564,Muito alto
RA-867,0.0,ALFA B - G2/G3,9.0,-1,7.583018181800001,8.5,7.409090909,0.8429325704210391,Muito alto
RA-1283,0.0,ALFA B - G2/G3,10.0,-2,8.3033538462,9.0,9.230769231,0.9140587854999181,Muito alto
RA-891,0.0,ALFA B - G2/G3,10.0,-1,8.035957575700001,8.75,9.0454545455,0.7084093997524645,Muito alto
RA-1284,0.0,ALFA C - G0/G1,8.0,0,8.3800152174,10.0,9.347826087,0.4892790596650024,Atenção
RA-1012,0.0,ALFA C - G0/G1,9.0,-1,8.057128571400002,9.75,9.523809524,0.5882354009197052,Alto
RA-1285,0.0,ALFA C - G0/G1,7.0,0,8.156578882000002,8.0,8.830227742999998,0.3872072824698106,Atenção
RA-1286,0.0,ALFA C - G0/G1,7.0,0,5.914801966800001,7.0,5.051759834,0.5838082602272743,Alto
RA-1287,0.0,ALFA C - G0/G1,8.0,-1,7.619650310500001,7.75,9.3064182195,0.39067641268601183,Atenção
RA-1288,0.0,ALFA C - G0/G1,7.0,0,7.9208899585,10.0,7.9813664595,0.4904114661005342,Alto
RA-1289,0.0,ALFA D - G2/G3,10.0,-1,7.2171722223,7.75,9.4444444445,0.8268189351598361,Muito alto
RA-1290,0.0,ALFA D - G2/G3,9.0,-1,8.407200000000001,8.75,10.0,0.7610022101069707,Muito alto
RA-1291,0.0,ALFA D - G2/G3,9.0,-1,8.079200000000002,8.25,9.5,0.7815896643273649,Muito alto
RA-885,0.0,ALFA D - G2/G3,9.0,-1,8.2072,8.5,10.0,0.7770528798526579,Muito alto
RA-1292,0.0,ALFA D - G2/G3,9.0,-1,6.9031621211,8.25,4.7727272725,0.8101229565810075,Muito alto
RA-1293,0.0,ALFA D - G2/G3,9.0,-1,8.005023232300001,8.5,9.4949494945,0.8223742821046044,Muito alto
RA-888,0.0,ALFA D - G2/G3,8.0,-1,8.1942,8.5,10.0,0.4556577291847668,Atenção
RA-1294,0.0,ALFA D - G2/G3,10.0,-2,7.9493666666,7.75,10.0,0.8899553697366694,Muito alto
RA-1009,0.0,ALFA E - G2/G3,9.0,-1,6.395389393900001,7.5,6.8863636365000005,0.8428249546569689,Muito alto
RA-1013,0.0,ALFA E - G2/G3,8.0,-1,5.7839559808,7.75,5.693779904,0.642684959233849,Alto
RA-1295,0.0,ALFA E - G2/G3,8.0,0,8.0617454545,7.5,9.5227272725,0.39519273396119375,Atenção
RA-1296,0.0,ALFA E - G2/G3,9.0,-1,7.0574222223000005,6.5,8.4444444445,0.7619340642666901,Muito alto
RA-863,0.0,ALFA E - G2/G3,8.0,-1,4.6684348484,5.5,3.159090909,0.6781694807146083,Alto
RA-1297,0.0,ALFA E - G2/G3,8.0,-1,7.620247619000001,9.25,9.761904762,0.5695833242181647,Alto
RA-1014,0.0,ALFA E - G2/G3,8.0,-1,6.315972727300001,5.25,7.8863636365,0.6420789630720792,Alto
RA-880,0.0,ALFA E - G2/G3,8.0,-1,6.853080434800001,6.5,8.445652174,0.6225151826736843,Alto
RA-886,0.0,ALFA E - G2/G3,8.0,-1,8.419200000000002,8.75,10.0,0.5579263565310587,Alto
RA-1298,0.0,ALFA E - G2/G3,8.0,0,7.577287995300001,6.75,6.643356643500001,0.5112721770511971,Alto
RA-1299,0.0,ALFA E - G2/G3,10.0,-2,7.069727777800001,6.5,7.638888889,0.9701169898022438,Muito alto
RA-904,0.0,ALFA F - G0/G1,8.0,-1,7.6352,6.0,8.75,0.635137803975425,Alto
RA-1300,0.0,ALFA F - G0/G1,8.0,-1,7.623866666600001,9.0,8.75,0.4268082056117493,Atenção
RA-1301,0.0,ALFA F - G0/G1,8.0,-1,5.6345333333,7.0,2.9166666665000003,0.6589446130796472,Alto
RA-1302,0.0,ALFA F - G0/G1,8.0,0,5.758866666800001,4.0,5.416666667,0.7807536882926185,Muito alto
RA-1303,0.0,ALFA F - G0/G1,8.0,0,8.8352,10.0,10.0,0.4712607406131616,Atenção
RA-1304,0.0,ALFA G - G2/G3,10.0,-2,7.085119934500001,6.0,7.9575163395,0.9486194725114252,Muito alto
RA-1305,0.0,ALFA G - G2/G3,10.0,-1,6.685221929800001,4.75,8.710526316,0.7073397782565659,Muito alto
RA-1306,0.0,ALFA G - G2/G3,8.0,-1,8.503033333400001,9.75,10.0,0.5911289257972108,Alto
RA-702,0.0,ALFA G - G2/G3,10.0,-2,7.665116666600001,9.25,9.75,0.7959593866732927,Muito alto
RA-725,0.0,ALFA G - G2/G3,10.0,-1,7.0900771929,7.25,7.6710526315,0.8607462509797761,Muito alto
RA-912,0.0,ALFA G - G2/G3,10.0,-2,7.697103508700001,7.25,9.4736842105,0.9292308516946199,Muito alto
RA-918,0.0,ALFA G - G2/G3,8.0,-1,5.657357017600001,2.75,8.697368421,0.7780165681270022,Muito alto
RA-920,0.0,ALFA G - G2/G3,9.0,-1,7.7494938597,8.25,7.6710526315,0.7723841239304747,Muito alto
RA-1307,0.0,ALFA H - G0/G1,8.0,0,6.5940333333000005,5.5,5.833333333500001,0.6002755515984625,Alto
RA-1308,0.0,ALFA H - G0/G1,9.0,-1,6.876997101400001,6.0,7.445652174,0.8560374031277975,Muito alto
RA-1309,0.0,ALFA H - G0/G1,7.0,0,8.379199999899999,7.5,9.1666666665,0.44795284937135765,Atenção
RA-1310,0.0,ALFA H - G0/G1,7.0,0,8.3907833334,10.0,9.375,0.5430326812966872,Alto
RA-1311,0.0,ALFA H - G0/G1,8.0,0,6.4118666668,0.0,9.166666667,0.7894869425964958,Muito alto
RA-1312,0.0,ALFA H - G0/G1,9.0,-1,7.510200000000001,6.5,8.333333333,0.8359770560064935,Muito alto
RA-1313,0.0,ALFA H - G0/G1,8.0,0,8.0155333334,6.25,8.125,0.7282766139340929,Muito alto
RA-1314,0.0,ALFA H - G0/G1,7.0,0,8.239799999999999,9.0,8.541666667,0.5494111836712282,Alto
RA-1315,0.0,ALFA H - G0/G1,7.0,0,8.3510666667,9.0,8.3333333335,0.44314958051952735,Atenção
RA-921,0.0,ALFA I - G2/G3,8.0,-1,7.2838203209,6.0,8.6631016045,0.6678768867158399,Alto
RA-1316,0.0,ALFA I - G2/G3,9.0,-1,7.59291123,7.75,8.20855615,0.8563312305079023,Muito alto
RA-1317,0.0,ALFA I - G2/G3,9.0,-1,7.665638502700001,10.0,7.0721925135,0.8050019321795058,Muito alto
RA-897,0.0,ALFA I - G2/G3,10.0,-1,5.2212050505,6.0,2.7525252525,0.8096133388329979,Muito alto
RA-908,0.0,ALFA I - G2/G3,9.0,-1,6.764292246,4.75,8.14171123,0.8842957830606099,Muito alto
RA-916,0.0,ALFA I - G2/G3,10.0,-2,5.5058531621,2.75,7.3320158105,0.9240849525184596,Muito alto
RA-924,0.0,ALFA I - G2/G3,9.0,-1,6.4727360962,7.0,4.598930481,0.8062461610686946,Muito alto
RA-925,0.0,ALFA I - G2/G3,8.0,-1,6.587019518800001,4.75,7.005347594,0.7327718985889553,Muito alto
RA-1008,0.0,ALFA I - G2/G3,9.0,-1,6.8667414438000005,7.0,6.483957219,0.7770905625821937,Muito alto
RA-919,0.0,ALFA I - G2/G3,10.0,-2,5.799702673800001,5.25,4.692513369,0.9033474356009795,Muito alto
RA-1318,0.0,ALFA I - G2/G3,8.0,-1,6.823383155100001,5.0,7.6871657755,0.7449827468820109,Muito alto
RA-1003,0.0,ALFA J - G2/G3,9.0,-1,7.627588888900001,8.25,8.6944444445,0.8401322761755089,Muito alto
RA-1004,0.0,ALFA J - G2/G3,9.0,-1,7.801200000000001,7.5,9.25,0.8286177461534571,Muito alto
RA-1006,0.0,ALFA J - G2/G3,9.0,-1,7.040088888900001,5.0,8.4444444445,0.8804871317896684,Muito alto
RA-1319,0.0,ALFA J - G2/G3,9.0,-1,7.201526797300001,8.5,5.7516339865,0.8346584647591193,Muito alto
RA-858,0.0,ALFA J - G2/G3,9.0,-1,6.917866666700001,8.25,6.833333333500001,0.7922831567203622,Muito alto
RA-905,0.0,ALFA J - G2/G3,10.0,-2,6.3925823529,3.0,7.7794117645,0.9550702861715817,Muito alto
RA-907,0.0,ALFA J - G2/G3,9.0,-1,7.9400888889,8.75,8.9444444445,0.7958376368254413,Muito alto
RA-1320,0.0,ALFA J - G2/G3,10.0,-1,7.8845333333,8.25,9.1666666665,0.7643488474275317,Muito alto
RA-909,0.0,ALFA J - G2/G3,11.0,-2,7.722033333300001,8.25,8.1666666665,0.8816730802144284,Muito alto
RA-729,0.0,ALFA J - G2/G3,10.0,-1,6.684533333300001,6.0,8.4166666665,0.7744302959950582,Muito alto
RA-1321,0.0,ALFA K - G0/G1,7.0,0,7.95295,8.75,8.875,0.5148659232945081,Alto
RA-1322,0.0,ALFA K - G0/G1,8.0,0,8.47795,7.5,9.0,0.4752736289406826,Atenção
RA-1323,0.0,ALFA K - G0/G1,9.0,-1,7.487366666700001,7.0,9.0833333335,0.8659321804274944,Muito alto
RA-1324,0.0,ALFA K - G0/G1,9.0,-1,8.332450000000001,8.5,10.0,0.7599806356101565,Muito alto
RA-931,0.0,ALFA K - G0/G1,9.0,-1,7.075466666700001,8.5,8.5833333335,0.7578470542461793,Muito alto
RA-1325,0.0,ALFA K - G0/G1,8.0,0,8.9824954545,10.0,9.5227272725,0.6181841478898589,Alto
RA-1326,0.0,ALFA K - G0/G1,8.0,0,7.6397833333,4.5,9.2916666665,0.81129104574871,Muito alto
RA-1327,0.0,ALFA K - G0/G1,7.0,0,8.264116666700001,7.5,9.3333333335,0.5504354098222982,Alto
